,DOG_ID,VIDEO_ID,x_top_left,y_top_left,width,height
6953,eced3648-89e8-4fe9-9296-970b3dee6458,48f71e88-3630-43d9-bd8b-aceee5290703,7,3,1070,1517
6954,eced3648-89e8-4fe9-9296-970b3dee6458,b5acfa7b-fef8-4dda-ae37-cbfbc808f2fc,389,739,386,282
6955,ed3c2e67-0423-461c-b1d1-e3836fce0ab5,24d1698e-dc1b-47af-95f8-a316deeb301b,3,912,523,365
6956,ed3c2e67-0423-461c-b1d1-e3836fce0ab5,bcf90629-30db-4fbc-b5a1-eb0941688767,470,13,602,1318
6957,ed3c2e67-0423-461c-b1d1-e3836fce0ab5,1e8d395e-232d-417c-90ee-89fd453d49ec,387,925,355,377
6958,ed3c2e67-0423-461c-b1d1-e3836fce0ab5,b8c7000c-6443-4749-83ce-58176403720e,162,954,675,643
6959,ed3c2e67-0423-461c-b1d1-e3836fce0ab5,ce393db7-8414-4774-9648-b8746b93b3bc,428,509,648,627
6960,ed4c496a-63bf-48b2-b088-0d0223777edf,4cbafbb2-9342-4f27-9015-ddfb5e058ba7,1,162,279,232
6961,ed4c496a-63bf-48b2-b088-0d0223777edf,99971b7f-7fdc-4e87-954a-34adea4c1458,62,50,172,277
6962,ed4c496a-63bf-48b2-b088-0d0223777edf,3a31231a-a697-48f2-9d3b-8461d9bf3366,227,358,947,836
6963,ed4c496a-63bf-48b2-b088-0d0223777edf,6712152c-291a-496c-8847-aa31d7194716,238,611,846,547
6964,ed4c496a-63bf-48b2-b088-0d0223777edf,d186a92a-cdcc-4382-b4dd-7c9cbe2d6bb7,265,294,811,1316
6965,ed6977aa-bdf2-4816-9a55-5c2d665bdb70,2d134961-2fb8-4977-9e11-44680a85903f,1,2,713,670
6966,ed6977aa-bdf2-4816-9a55-5c2d665bdb70,233fe4be-e740-4e44-9e01-d74f75e671f7,3,183,571,838
6967,ed6977aa-bdf2-4816-9a55-5c2d665bdb70,4d5d303d-5f79-4701-a67b-449590bae65f,58,90,991,1606
6968,ed6977aa-bdf2-4816-9a55-5c2d665bdb70,9571f4f1-725d-4cc8-8257-d6e92e1bd1c1,1,0,574,1010
6969,ed6977aa-bdf2-4816-9a55-5c2d665bdb70,49fdbe27-456f-4829-ad7a-4a9accc0456d,174,166,401,583
6970,edaac99c-604a-4b70-87e2-a031cb627eaf,eb8f44ae-08b6-4b73-8b17-37eeb19d70c2,230,236,62,66
6971,edaac99c-604a-4b70-87e2-a031cb627eaf,492aac65-92d1-448a-9d1d-b01907429f69,4,295,199,238
6972,edaac99c-604a-4b70-87e2-a031cb627eaf,2f37347f-88dc-4103-b2a5-0b09e3d73d82,580,520,339,465
6973,edaac99c-604a-4b70-87e2-a031cb627eaf,20bdb7d6-8563-4389-a6e2-f41f2db4f983,1,1,367,717
6974,edaac99c-604a-4b70-87e2-a031cb627eaf,916da97d-a7e9-4167-b0f5-7bb65c1a2695,597,822,167,474
6975,edbb2dff-3577-4f3e-b2e2-b16492567a27,aa84770c-672c-4d94-a75c-7b874de17b85,342,627,238,451
6976,edbb2dff-3577-4f3e-b2e2-b16492567a27,c320fbec-c104-404f-8ac6-c26501667581,173,175,1548,894
6977,edd2da4e-676d-4a7e-a2d2-96d68e52d8f6,101fb048-71e4-485c-a833-3852fe498b0b,178,362,521,339
6978,edd2da4e-676d-4a7e-a2d2-96d68e52d8f6,1824dae1-4429-47e2-bcb4-b2f34decb78b,132,10,916,1433
6979,edd2da4e-676d-4a7e-a2d2-96d68e52d8f6,269dc521-6d36-4f0b-9c12-ac1984eed9e7,43,221,1023,1027
6980,edd2da4e-676d-4a7e-a2d2-96d68e52d8f6,af2babb7-170a-4d2e-8197-9b0f4c40ae08,198,42,731,1289
6981,eddf762c-60a5-42c9-9a22-b4db5c0f1460,8d856afb-6c97-456d-96c5-bac3c99e7cf7,551,515,283,826
6982,eddf762c-60a5-42c9-9a22-b4db5c0f1460,daa3f3c5-bf7d-4916-80dd-e11761fb5a30,15,378,1060,1523
6983,eddf762c-60a5-42c9-9a22-b4db5c0f1460,d40ee1d6-6beb-4bd0-91ad-378f44fbc35d,74,451,717,845
6984,ecb117bb-157f-4b2e-99f2-6e47441e4334,be396a31-1be3-4974-ae15-3d99969d0c19,18,93,187,221
6985,ecb117bb-157f-4b2e-99f2-6e47441e4334,cb908461-b584-4dcf-b7b9-88bb3c45c278,113,125,186,301
6986,ecb117bb-157f-4b2e-99f2-6e47441e4334,87d76ed3-fbae-4f21-a7ca-40ba800df2c2,130,281,313,306
6987,ecb117bb-157f-4b2e-99f2-6e47441e4334,1f85d8b2-a923-4785-84b9-8e041ae7c0a4,1,83,302,395
6988,ecb117bb-157f-4b2e-99f2-6e47441e4334,10738c96-2f1d-4977-ba5a-1401e5f8d0d1,-4,566,672,874
6989,edfe7581-3d21-469c-abbf-71fb25159bc4,541682ad-dbca-4913-85f2-641b85d34e62,2,11,470,679
6990,edfe7581-3d21-469c-abbf-71fb25159bc4,66ceb2d5-3a86-43f9-857e-e2ecdcaed9a0,283,316,94,168
6991,edfe7581-3d21-469c-abbf-71fb25159bc4,afbb81a5-d141-4254-a309-9481bcad1dd9,4,271,195,564
6992,edfe7581-3d21-469c-abbf-71fb25159bc4,b4453fc3-cfe1-44a5-9ef2-3135b0517ba8,92,128,220,155
6993,eea1e18f-1586-4dca-82f9-29cf8f10b140,3b4bc39e-51e1-4c1e-b041-72306b172a62,3,563,992,1344
6994,eea1e18f-1586-4dca-82f9-29cf8f10b140,87cafe93-0634-499c-a9eb-2dd48da15f90,297,512,737,515
6995,eea1e18f-1586-4dca-82f9-29cf8f10b140,e0662fc1-e1b3-4fda-99ea-9aa6260b3abd,8,202,1068,1712
6996,eea1e18f-1586-4dca-82f9-29cf8f10b140,f269b1ef-5c06-4924-8552-d8e27fe1ac0b,347,138,618,985
6997,eea1e18f-1586-4dca-82f9-29cf8f10b140,f5c42f69-0b0e-4ebf-bdf5-b47ca3f54faa,122,131,872,1287
6998,eeb2859c-4179-4039-bd13-277e4691ffdc,955bb0af-f6f4-49fe-a656-5acb6bf0e286,390,499,258,627
6999,eeb2859c-4179-4039-bd13-277e4691ffdc,a0761c8e-1364-415a-9c89-59bc05d93ede,332,534,594,759
7000,eeb2859c-4179-4039-bd13-277e4691ffdc,e77b62d6-50b4-4ca9-8bd3-1d9bf82d5b16,43,454,1034,1450
7001,eeb2859c-4179-4039-bd13-277e4691ffdc,fc73fa93-8353-4e09-bdbd-084b3af4d52e,344,1085,454,701
7002,eec97287-d813-427b-a15c-24f81a2012d8,22a5f1ef-febc-4d2c-b131-175abfe392b0,396,810,375,480
7003,eec97287-d813-427b-a15c-24f81a2012d8,4f4779ba-df23-4bf2-8082-629633c2a1c3,161,992,351,506
7004,eec97287-d813-427b-a15c-24f81a2012d8,64db6cec-02df-4df8-ab6f-403c22f63db4,267,458,660,988
7005,eec97287-d813-427b-a15c-24f81a2012d8,68b421dc-76a4-4a53-bf24-0454d57bbef8,34,595,498,576
7006,eec97287-d813-427b-a15c-24f81a2012d8,d7433bd8-d92e-4f34-bf4f-42e41a74c5ca,167,563,524,560
7007,eed2191e-7199-4c74-aaab-aad6764f75b5,711c56ad-5387-4843-b0e2-eb7672fa2458,1,3,1017,1763
7008,eed2191e-7199-4c74-aaab-aad6764f75b5,cf900389-7170-4243-b063-8438fa3aa4f9,27,292,597,646
7009,eed2191e-7199-4c74-aaab-aad6764f75b5,d6d64be1-33e2-4871-8155-437fff3f805a,40,356,518,640
7010,eed2191e-7199-4c74-aaab-aad6764f75b5,f279b16d-85e6-415c-b8d4-60faa2def984,182,130,328,413
7011,eed2191e-7199-4c74-aaab-aad6764f75b5,f90c4f9e-ef0d-462c-9a8b-a21ddf696bec,136,376,402,521
7012,efc9fee9-d87e-49a8-b34e-ac03acfd44ad,2256bd4f-c5eb-47d2-aac6-b7cb5f7b8b29,467,707,324,247
7013,efc9fee9-d87e-49a8-b34e-ac03acfd44ad,2cafcc9b-1512-4dab-987e-5c2f5d291a9f,510,954,342,476
7014,efc9fee9-d87e-49a8-b34e-ac03acfd44ad,48aa7112-d41b-4ac7-817a-b33c3e6e646f,158,624,775,1190
7015,efc9fee9-d87e-49a8-b34e-ac03acfd44ad,86917dfe-e052-48e8-9f77-788ba21e1357,366,992,368,426
7016,efc9fee9-d87e-49a8-b34e-ac03acfd44ad,8f436ce6-9e0f-4813-806c-ec714c6fc76d,197,154,579,1280
7017,efc9fee9-d87e-49a8-b34e-ac03acfd44ad,b364698b-03cd-4cdd-ba91-339bfb9f5120,335,678,455,912
7018,efc9fee9-d87e-49a8-b34e-ac03acfd44ad,c0de6c7a-b17c-494b-adac-e1b6afb69b36,3,122,461,931
7019,efc9fee9-d87e-49a8-b34e-ac03acfd44ad,c444e3e9-9241-4326-b49a-7eb3dbb4437e,143,790,273,330
7020,f011f25d-2e69-4463-9e14-1ca694e48c13,123403b1-14a4-48a5-a3fe-7e70d281d301,40,307,653,531
7021,f011f25d-2e69-4463-9e14-1ca694e48c13,993b8cf5-19e9-4639-ab7b-4d147b55be3e,1,893,319,1014
7022,f011f25d-2e69-4463-9e14-1ca694e48c13,9ac9cd46-2c52-45a8-b5a8-1a0ea9744c1e,435,349,318,720
7023,f011f25d-2e69-4463-9e14-1ca694e48c13,a92a29a6-6442-4ba8-a6ac-79580a36505a,2,181,705,990
7024,f011f25d-2e69-4463-9e14-1ca694e48c13,e8af034a-a9c6-4d01-b3db-ace00131e65f,1,518,1064,1392
7025,f01646c5-ac56-4174-b235-49676e4df3b9,1c10c959-2b45-43f3-8179-3bde7cc45224,166,154,466,529
7026,f01646c5-ac56-4174-b235-49676e4df3b9,250a6f2a-55aa-4e4c-bf06-4e1c7f9856a8,202,203,375,418
7027,f01646c5-ac56-4174-b235-49676e4df3b9,314f8902-3370-418b-a044-ac27282c9dab,235,215,483,504
7028,f01646c5-ac56-4174-b235-49676e4df3b9,6ae2d53d-33de-450a-b2a7-1bc1dfe2cc14,217,464,854,813
7029,f01646c5-ac56-4174-b235-49676e4df3b9,8555d240-917e-4fcf-b21d-a7ff4a703fd1,163,151,191,197
7030,f0345721-6ad7-48d7-9ed1-a8cca32249a8,037175b1-e44d-4720-8961-17a4842d9978,288,18,1625,1051
7031,f0345721-6ad7-48d7-9ed1-a8cca32249a8,31ff9bbe-ae71-4aa2-b5a0-c651b7c0ad62,274,272,587,1104
7032,f0345721-6ad7-48d7-9ed1-a8cca32249a8,3cd82ba8-3037-4e20-869c-9acb4dc3ee33,663,589,225,349
7033,f0345721-6ad7-48d7-9ed1-a8cca32249a8,515acbb2-9fa3-499e-af56-735d6e2410de,686,225,1112,855
7034,f0345721-6ad7-48d7-9ed1-a8cca32249a8,6a689776-1a62-4b05-bac3-528856c69531,28,710,875,794
7035,f0345721-6ad7-48d7-9ed1-a8cca32249a8,6feea713-5b35-46f3-a64d-5ae6bc621986,528,758,224,218
7036,f035c668-6460-4a66-a21e-2e4c0f01683d,1b8ec9b7-474f-4911-9ece-def1ec78785f,1,154,1071,1753
7037,f035c668-6460-4a66-a21e-2e4c0f01683d,78f55ca2-cd38-48cd-82b9-dc6f404c03cf,112,248,346,509
7038,f035c668-6460-4a66-a21e-2e4c0f01683d,9e2efe0d-1f55-48f1-b28d-ca899b8c08f9,126,290,285,515
7039,f035c668-6460-4a66-a21e-2e4c0f01683d,b58c34ea-f2cc-4220-98b6-177f6328f097,2,131,474,719
7040,f035c668-6460-4a66-a21e-2e4c0f01683d,bf192cc8-46b7-4ada-9b67-b83699dbc3ce,255,458,573,713
7041,f0c616ae-083f-40a8-9459-c363733e0eaa,1fc87dee-0f8c-4c97-b016-c39ebe425ac2,408,640,359,298
7042,f0c616ae-083f-40a8-9459-c363733e0eaa,44dd8d6a-ee2f-4d51-a981-351abf036cea,122,394,666,630
7043,f0c616ae-083f-40a8-9459-c363733e0eaa,4557cfc2-a627-4bce-8556-9e26f871c802,400,691,193,167
7044,f0c616ae-083f-40a8-9459-c363733e0eaa,cdb3aabf-e890-407f-b915-44d1eabc181f,1,1062,867,852
7045,f0c616ae-083f-40a8-9459-c363733e0eaa,e9e9aac6-1f3d-4f97-a607-b4c7aa213484,4,486,941,1072
7046,f11706aa-361d-49e8-b532-f6d1bc231864,0b8fed3c-6cfe-4729-9735-b3046c86b6c7,3,13,966,1341
7047,f11706aa-361d-49e8-b532-f6d1bc231864,11e11bba-d6a0-4086-b392-3bb05aab469e,672,202,720,462
7048,f11706aa-361d-49e8-b532-f6d1bc231864,739cce54-53f1-4160-ba98-6ae822a1b05b,74,156,540,734
7049,f11706aa-361d-49e8-b532-f6d1bc231864,952ee6ca-5687-4999-95ef-18af7b180d38,9,93,1426,1651
7050,f11706aa-361d-49e8-b532-f6d1bc231864,9fb7f6dc-21e6-48c4-b7fa-127b5821290a,4,368,1075,1533
7051,f11706aa-361d-49e8-b532-f6d1bc231864,daed6943-97c5-4ade-b169-e486c2021615,378,195,595,829
7052,f1458995-7b2e-494b-8004-80deb75e49e5,0fba3361-23f9-459e-bae0-94cbd023591e,5,192,1070,1046
7053,f1458995-7b2e-494b-8004-80deb75e49e5,1c7c9b8c-111b-4403-9b44-a16bbf3497a8,2,10,1434,1897
7054,f1458995-7b2e-494b-8004-80deb75e49e5,7c278398-939a-4032-b455-d65f6087da09,4,515,1068,1027
7055,f1458995-7b2e-494b-8004-80deb75e49e5,cc425a88-32f1-4241-bba9-ca785c3d1d47,2,6,716,1231
7056,f14f7092-eafa-4bb9-88fa-bbf98b0197aa,24ec8250-8413-43e1-a2da-ce914afbb1f6,9,886,613,567
7057,f14f7092-eafa-4bb9-88fa-bbf98b0197aa,54172b66-1177-41fb-8570-3cbe2139e168,664,886,173,298
7058,f14f7092-eafa-4bb9-88fa-bbf98b0197aa,840fa06c-955d-466f-9d2c-571c9b7a712b,133,188,225,289
7059,f14f7092-eafa-4bb9-88fa-bbf98b0197aa,86c0b51b-c7a5-48f6-9e28-5dc606fdd721,251,339,369,380
7060,f14f7092-eafa-4bb9-88fa-bbf98b0197aa,c0cde766-03c1-46bb-ad79-99e6f8b60e14,325,595,751,736
7061,f14f7092-eafa-4bb9-88fa-bbf98b0197aa,f95fd2c1-b95e-444b-b99a-bb7b31210efd,278,701,464,1190
7062,f19dcefd-616b-49d6-9e3e-2f779e581fbd,18681fe8-a2e8-4e25-afb9-e28f1dc6dd75,70,386,580,548
7063,f19dcefd-616b-49d6-9e3e-2f779e581fbd,bdb9e04a-583c-4ca1-bec6-98d82c407472,7,140,614,862
7064,f19dcefd-616b-49d6-9e3e-2f779e581fbd,bff7241f-ef99-4e6a-9001-4d708f7359b9,541,637,270,598
7065,f19dcefd-616b-49d6-9e3e-2f779e581fbd,e078d517-9712-4b42-b6bd-65a559f6dbc2,3,49,367,452
7066,f19dcefd-616b-49d6-9e3e-2f779e581fbd,e4205d34-6931-4af6-98b6-d7c70b04688d,146,353,470,468
7067,f1b6b831-8e81-4683-914f-be397a830986,25e9f149-e9f9-4272-a2c8-20413cf69fef,69,40,289,347
7068,f1b6b831-8e81-4683-914f-be397a830986,662d3148-9461-4f61-b46e-862fcb30662d,107,147,242,331
7069,f1b6b831-8e81-4683-914f-be397a830986,8f7d0cbb-8e2b-46a2-90aa-fefcc2237114,1,2,286,320
7070,f1b6b831-8e81-4683-914f-be397a830986,b3450615-4048-4c09-b47d-9c817bc08b4e,1,4,331,470
7071,f1b6b831-8e81-4683-914f-be397a830986,e5a4f518-dd81-42a7-8dba-fe213a0d3664,55,65,303,401
7072,f1bee78b-91ca-4b72-8b91-0bb7bf1a3589,6141598c-05b5-4769-bf9c-3ab9a8d6485d,343,337,108,171
7073,f1bee78b-91ca-4b72-8b91-0bb7bf1a3589,8844a587-560d-443b-9af2-629e002341f4,509,512,94,160
7074,f1bee78b-91ca-4b72-8b91-0bb7bf1a3589,97d766c6-22b6-421d-b6de-db32453d4d09,367,60,143,155
7075,f1bee78b-91ca-4b72-8b91-0bb7bf1a3589,e4564f9c-454f-4f84-b1dc-a917203abc82,100,9,616,849
7076,f1bee78b-91ca-4b72-8b91-0bb7bf1a3589,f446b969-9f2f-4f5b-9877-b276fdf69c68,240,555,210,388
7077,f1e8a57a-d8dc-486a-ab4b-1e1697efd357,23632096-e647-4276-85b5-b12ba9d4afe7,150,192,926,1392
7078,f1e8a57a-d8dc-486a-ab4b-1e1697efd357,4edc8e50-987a-4107-b223-681f70b1fe19,0,141,1079,899
7079,f1e8a57a-d8dc-486a-ab4b-1e1697efd357,b4b16286-f9ff-48f5-9e80-6a0a0cdebfab,0,26,902,1270
7080,f1e8a57a-d8dc-486a-ab4b-1e1697efd357,ccdee7fe-a03c-4e9c-86fa-fc8f04945936,3,3,1053,1296
7081,f1e8a57a-d8dc-486a-ab4b-1e1697efd357,e2d446ff-e3a7-472b-b156-9bdc4ea42f5f,146,518,930,1389
7082,f1fc7dd1-50de-43cd-ba1e-19a85d0b7f35,47dea74f-f043-40a5-8667-a2a1991adefb,480,74,365,641
7083,f1fc7dd1-50de-43cd-ba1e-19a85d0b7f35,6fd58400-be9d-498d-9af9-2115331e8e89,780,193,482,563
7084,f1fc7dd1-50de-43cd-ba1e-19a85d0b7f35,740085b2-6411-43c3-b025-441c422cc086,1,235,321,336
7085,f1fc7dd1-50de-43cd-ba1e-19a85d0b7f35,8b894261-d44a-46a7-acc4-e7ae9a8ecbbe,742,353,420,516
7086,f1fc7dd1-50de-43cd-ba1e-19a85d0b7f35,f878c79f-7b21-41f9-9849-6fef932fdb9c,349,476,227,200
7087,f22a67b4-e0b4-4a16-bbd3-f4536219e51f,2e95e7d2-26e7-4196-983e-e412f901b010,2,277,366,397
7088,f22a67b4-e0b4-4a16-bbd3-f4536219e51f,4889a5b3-75b8-416f-8165-166d792372a3,4,301,782,1059
7089,f22a67b4-e0b4-4a16-bbd3-f4536219e51f,5348bc75-03f6-4b7a-82b0-0fb661bb0aed,15,221,868,1056
7090,f22a67b4-e0b4-4a16-bbd3-f4536219e51f,5c29f4b8-74ac-4f68-95ee-cdb39c95be77,32,239,158,297
7091,f22a67b4-e0b4-4a16-bbd3-f4536219e51f,65cb6038-f01f-4a51-981a-e556ece1c7f0,104,154,767,1228
7092,f22a67b4-e0b4-4a16-bbd3-f4536219e51f,974cb03a-d039-4e2e-a800-81089b264bf7,339,531,278,250
7093,f22a67b4-e0b4-4a16-bbd3-f4536219e51f,995b7a52-9f2e-416f-a533-7e11c2c90a74,4,694,1057,1220
7094,f27fa394-7c08-45aa-b81b-1a62c601ffb0,09201f83-baaa-4fcb-bcf2-6cfb4ea4bed9,535,371,544,928
7095,f27fa394-7c08-45aa-b81b-1a62c601ffb0,15e29c04-bcba-4669-9060-1e69309aed0b,248,595,832,762
7096,f27fa394-7c08-45aa-b81b-1a62c601ffb0,4002427c-9274-4ad8-9b1d-f8186cc0e52a,1,6,1068,1786
7097,f27fa394-7c08-45aa-b81b-1a62c601ffb0,778d0765-17d5-4be7-ad7c-622c30513c6e,231,125,846,1248
7098,f27fa394-7c08-45aa-b81b-1a62c601ffb0,e4a8f12f-1fa2-4a63-84c2-25170f15882b,778,284,201,458
7099,f28e319c-1f5a-45c1-b0c4-83561c04f9fc,0ea9228f-8ad6-486d-aa1c-a6c40b5b51f6,132,464,875,1347
7100,f28e319c-1f5a-45c1-b0c4-83561c04f9fc,616487a0-ef96-4740-ac60-10cdc8dff295,278,995,456,490
7101,f28e319c-1f5a-45c1-b0c4-83561c04f9fc,81333e45-aa98-4a69-b4de-277255d1310a,62,265,246,363
7102,f28e319c-1f5a-45c1-b0c4-83561c04f9fc,c76f3eec-2d31-45ed-a77e-2dea26631ac1,416,640,340,570
7103,f2ae1ae5-4126-469f-a445-b550a9a7940b,0d853f7c-6501-4e41-be23-889d57de7c69,1,3,1074,1469
7104,f2ae1ae5-4126-469f-a445-b550a9a7940b,441d4a85-5903-4361-b4c8-6dc0fa2f2966,3,6,1073,1639
7105,f2ae1ae5-4126-469f-a445-b550a9a7940b,a131446a-389e-40c6-8520-b4fb1cd0720e,8,256,1067,1654
7106,f2ae1ae5-4126-469f-a445-b550a9a7940b,cccb07cc-2e64-45ad-abe8-64c98f9b20a0,1,6,1052,1450
7107,f2ae1ae5-4126-469f-a445-b550a9a7940b,d827955c-c8ff-44f8-b657-ee233bfa8b10,186,10,891,1628
7108,f324f6df-0396-4f85-8703-19cbf49ab898,42fa7df9-2389-4c42-b722-db6531bf03f6,590,9,982,664
7109,f324f6df-0396-4f85-8703-19cbf49ab898,662bcb3e-8030-45a5-943d-b7d11b9627c7,228,148,1490,921
7110,f324f6df-0396-4f85-8703-19cbf49ab898,73eb1bf0-178d-459f-af3a-bc51efc5e1b1,568,678,276,311
7111,f324f6df-0396-4f85-8703-19cbf49ab898,e9eee26b-892b-48b2-ab03-f2b2e0fcfdcd,5,7,1219,1060
7112,f324f6df-0396-4f85-8703-19cbf49ab898,f1d9617f-340b-4fb1-baa5-a7268a603ffb,4,371,892,1258
7113,f340098f-83ba-4940-a1a2-1f58a5cb6567,0830ad51-ccf5-4f46-ba9d-04d3e026a607,177,74,463,970
7114,f340098f-83ba-4940-a1a2-1f58a5cb6567,23a53571-33a4-4a4b-9023-147e1238fe2a,57,51,321,600
7115,f340098f-83ba-4940-a1a2-1f58a5cb6567,37d88f71-2bea-48cb-b4be-88acc72f3286,3,189,1018,1590
7116,f340098f-83ba-4940-a1a2-1f58a5cb6567,5c77f6c3-8874-4f9a-a1a0-9bc1af6801a2,7,81,424,648
7117,f340098f-83ba-4940-a1a2-1f58a5cb6567,74eb606c-92f4-474f-a438-226801d13e45,2,119,259,313
7118,f340098f-83ba-4940-a1a2-1f58a5cb6567,7ab920ac-579b-4d64-bfc9-a8702c145cde,3,90,239,235
7119,f38d2337-b9da-4716-8a95-3a3d35e82165,c5b4df2a-670e-4a80-8fbb-36ae151f9e15,3,258,383,408
7120,f3cc13a1-8602-4733-a340-3a985133387b,0f5d145c-27e1-4c78-9d46-f3fd5f8f4976,30,486,1039,957
7121,f3cc13a1-8602-4733-a340-3a985133387b,41542a68-0839-4020-b55d-559a49b22171,572,646,237,343
7122,f3cc13a1-8602-4733-a340-3a985133387b,4713de9a-eed2-469d-a33e-e8faccce1dab,279,762,654,675
7123,f3cc13a1-8602-4733-a340-3a985133387b,4e900390-a628-43b1-bb50-b29e68f40921,4,570,994,995
7124,f3cc13a1-8602-4733-a340-3a985133387b,a5c49f41-22b8-4c2a-a93c-5afe39a6dfc6,494,640,528,890
7125,f434ae6e-964a-4c6e-aec6-488399584c45,4debf969-414a-4229-963f-7c6624965ff9,134,445,475,477
7126,f434ae6e-964a-4c6e-aec6-488399584c45,63ba571a-e48d-4673-93d0-68a2ed1ff966,2,7,1558,963
7127,f434ae6e-964a-4c6e-aec6-488399584c45,a089c0c3-e6e5-4512-b9df-f8a618c79731,57,499,356,352
7128,f434ae6e-964a-4c6e-aec6-488399584c45,c464842b-29fa-429a-b4db-9641ab6c32fb,3,70,764,1114
7129,f434ae6e-964a-4c6e-aec6-488399584c45,d2df24f3-a3c0-457e-9d0d-55d96f9f2dd2,4,220,643,719
7130,f44d1a1c-0de5-47e1-a17b-5b36e63ea192,05a0494b-1563-497c-958c-a194db6c4f43,439,534,629,669
7131,f44d1a1c-0de5-47e1-a17b-5b36e63ea192,11ca1a41-671f-4feb-b3cd-68678b99f4cf,641,842,222,307
7132,f44d1a1c-0de5-47e1-a17b-5b36e63ea192,3a2aac64-40d4-46d8-9725-bd5b5162fe6f,275,762,654,963
7133,f44d1a1c-0de5-47e1-a17b-5b36e63ea192,7fa9b4de-f27f-4171-9ab2-d6403e176e3f,364,598,262,279
7134,f44d1a1c-0de5-47e1-a17b-5b36e63ea192,de5d51de-4553-440c-b858-875fa0be85a1,572,666,261,211
7135,f485006d-b6c6-4f80-bb72-b769cb1379b9,03159a07-bdee-4400-933c-76b0eef80f90,651,186,1385,3180
7136,f485006d-b6c6-4f80-bb72-b769cb1379b9,4507267c-5586-454f-bdca-f3171cac78e7,293,559,190,177
7137,f485006d-b6c6-4f80-bb72-b769cb1379b9,5b89c4b1-d00a-4abb-a206-b31a4af399af,275,506,1880,2662
7138,f485006d-b6c6-4f80-bb72-b769cb1379b9,699a0f8b-6664-425a-ab5d-8d5b910812b7,265,154,1368,746
7139,f485006d-b6c6-4f80-bb72-b769cb1379b9,7053536a-ce01-4f28-b4a0-af04f82c4f54,3,2,711,716
7140,f4d2b984-62e3-4153-a841-a86fc4c1111e,89d0ce78-012e-4a88-87b8-58cf543b5e15,198,216,455,593
7141,f4d2b984-62e3-4153-a841-a86fc4c1111e,9373c05b-b51d-4b2d-a70f-33d6edf938b9,694,140,962,684
7142,f4d2b984-62e3-4153-a841-a86fc4c1111e,a6fa158e-8b9c-4fdb-b0aa-b6c689ebbfb9,576,771,194,496
7143,f4d2b984-62e3-4153-a841-a86fc4c1111e,d0aacc16-d9da-4243-b593-f2ef431d8954,482,774,312,340
7144,f4d2b984-62e3-4153-a841-a86fc4c1111e,eff52f2a-2cba-49b3-9b9d-af668c6f93c4,7,890,937,998
7145,f579edee-1d9c-46a8-82a5-1d8e54caa24f,1ce2776f-37e1-48c4-b689-6f8d7a231753,5,413,1064,1504
7146,f579edee-1d9c-46a8-82a5-1d8e54caa24f,249b417e-5338-4712-9b7e-75c30c5ea57a,3,202,1077,1699
7147,f579edee-1d9c-46a8-82a5-1d8e54caa24f,4fe9761a-f237-4f6e-9001-a0cd4feb1a0b,36,7,1507,916
7148,f579edee-1d9c-46a8-82a5-1d8e54caa24f,92318147-01a1-4279-949a-2309f2011306,9,461,1064,1072
7149,f579edee-1d9c-46a8-82a5-1d8e54caa24f,b875b56e-2aec-49c5-b9f6-c1579cde176a,595,848,480,1053
7150,f58f87da-8ef7-4e0a-8181-c23a6d1c063b,2572400d-3c5c-4784-978f-1712194a58ff,2,206,444,406
7151,f58f87da-8ef7-4e0a-8181-c23a6d1c063b,392cbe0d-65c9-4bb2-8c1a-36cba4eaada0,187,18,3629,2135
7152,f58f87da-8ef7-4e0a-8181-c23a6d1c063b,510303fa-fabc-47ad-b8c6-7e8e5f5a3db1,513,602,640,966
7153,f58f87da-8ef7-4e0a-8181-c23a6d1c063b,770961df-92d0-400e-b9a5-a2a2c65de7f2,256,467,1896,3162
7154,f58f87da-8ef7-4e0a-8181-c23a6d1c063b,bf898060-8a86-4764-bfe9-f260dca61b57,5,6,2144,2298
7155,f5f5f8c0-6c8e-444a-adbe-152f8ae06c08,58ba616a-b633-4037-abfe-875527fe88af,153,403,391,611
7156,f5f5f8c0-6c8e-444a-adbe-152f8ae06c08,7ca1455d-f1d2-44e3-9318-6a0e2f568fe7,406,509,674,665
7157,f5f5f8c0-6c8e-444a-adbe-152f8ae06c08,7ed6f43e-9ba2-4c1e-a6d6-e9c69f233a78,73,614,599,736
7158,f5f5f8c0-6c8e-444a-adbe-152f8ae06c08,a0ea78e8-d886-4b08-903c-d12a4a0aa827,227,730,565,1126
7159,f5f5f8c0-6c8e-444a-adbe-152f8ae06c08,a60e7434-bada-4cf6-82f2-5e89f9ced512,354,912,366,630
7160,f631e59c-0211-408c-9b70-c92728f46623,00643324-791a-43ea-b4fc-0568c4506aa8,16,182,1060,1504
7161,f631e59c-0211-408c-9b70-c92728f46623,45614bc8-c13d-4345-bb0f-6089a96e95f9,73,1075,1003,832
7162,f631e59c-0211-408c-9b70-c92728f46623,6dbeb06c-b420-49d7-acf7-67c3e9dbbb35,7,698,665,806
7163,f631e59c-0211-408c-9b70-c92728f46623,88a86723-1836-49e6-8d7c-1fe799bba103,148,381,932,960
7164,f631e59c-0211-408c-9b70-c92728f46623,f9f55368-272b-4ab9-88dd-47c4aa0b1996,5,339,615,413
