DOG_ID;VIDEO_ID;x_top_left;y_top_left;width;height
e8505687-5baf-4ea4-8b85-3a358b880bec;b2e0fa3f-a8dc-4cdd-8780-9a2909332482;112;470;963;1300
e86e8a82-709b-43db-846c-080ccd255533;016b85b3-29f2-4c53-86a0-5b913f9ee4c0;194;848;445;438
e86e8a82-709b-43db-846c-080ccd255533;2e7f0d97-b003-495a-821b-5c6039a861fd;436;870;194;167
e86e8a82-709b-43db-846c-080ccd255533;393bb1f6-64a9-42f8-aaf9-5f3f9d0ac7ce;521;704;344;266
e86e8a82-709b-43db-846c-080ccd255533;3aecc813-50c6-41f0-a972-19e921bb8d16;81;1021;504;886
e86e8a82-709b-43db-846c-080ccd255533;42a9220a-43c2-4963-9d08-14694f653a5b;315;1037;175;224
e86e8a82-709b-43db-846c-080ccd255533;4f71da3c-e84f-49b7-9d98-d7923ab4fc84;364;538;373;851
e86e8a82-709b-43db-846c-080ccd255533;60c3bfa1-f154-412e-9f12-cd339c88639a;11;381;972;1513
e86e8a82-709b-43db-846c-080ccd255533;7703125b-9ed3-4a08-bbf6-57e2e0b14206;455;960;193;490
e86e8a82-709b-43db-846c-080ccd255533;7b27421c-e473-4cd3-b845-e1289ea08294;526;678;464;759
e86e8a82-709b-43db-846c-080ccd255533;80357dd9-7df2-4ad0-af5c-74eaf84cdc08;433;970;119;144
e86e8a82-709b-43db-846c-080ccd255533;892b1466-6b9b-4666-8e7b-24a460ad1ade;479;1126;254;666
e86e8a82-709b-43db-846c-080ccd255533;a4911cbd-c326-4138-9af8-a3b9d0d30fc6;323;502;384;487
e86e8a82-709b-43db-846c-080ccd255533;b56e4936-0741-47bf-87d4-15fd885dd5f5;211;1002;602;425
e86e8a82-709b-43db-846c-080ccd255533;d6b8efd7-c161-4035-8ceb-d855273a506e;521;307;185;416
e86e8a82-709b-43db-846c-080ccd255533;f86536ba-3ff8-4679-ac0d-2447766f9155;174;717;902;1123
e870b542-d609-40bb-b6b0-12bbe6746b49;1a441519-aae6-4ef4-a464-c8f69c5de429;435;570;189;451
e870b542-d609-40bb-b6b0-12bbe6746b49;34e1ebaa-22ab-4995-a97b-19f12ad85c20;482;486;132;231
e870b542-d609-40bb-b6b0-12bbe6746b49;4d8f20d6-f47e-43f5-9998-8cdd7c2e060d;4;6;1073;1338
e870b542-d609-40bb-b6b0-12bbe6746b49;90607942-ec65-497d-a7f9-f84911ea2881;3;10;1070;1545
e870b542-d609-40bb-b6b0-12bbe6746b49;e2e9f091-83a3-497c-84eb-a7578438fa88;366;522;533;726
e870b542-d609-40bb-b6b0-12bbe6746b49;fb211343-abe0-45b2-a07c-5ba019c8ab9a;254;246;387;528
e8844db1-5029-4285-ac08-a2dccd979ab0;28b314e2-af61-485b-b380-abe108bf5c24;4;2;738;475
e8844db1-5029-4285-ac08-a2dccd979ab0;4705c378-65f5-42db-9bde-5b2aac26b7c6;117;2;696;474
e8844db1-5029-4285-ac08-a2dccd979ab0;746daf04-3e68-497a-b9cb-79eaeab6d973;2;28;263;449
e8844db1-5029-4285-ac08-a2dccd979ab0;88db27a2-e8ac-471b-86cc-6787edb1ce05;2;65;338;478
e8a996f4-a6b4-43de-a204-1b70088de874;34296eff-607b-4c66-9a0c-bba664fd561e;31;388;686;877
e8a996f4-a6b4-43de-a204-1b70088de874;3636d13d-0cff-4596-8e6c-6354ed0a8fc0;2;344;524;440
e8a996f4-a6b4-43de-a204-1b70088de874;aa3687fe-159a-4acc-aadb-71a1616a2cf8;4;134;553;724
e8a996f4-a6b4-43de-a204-1b70088de874;b5ecfb4e-55a2-4e2e-b5be-f99a15cec167;3;9;661;904
e8c52100-40fe-46d2-824d-9ea2089a1c5f;04f608ff-a97f-45bc-b2be-2af9a59b6928;109;249;414;307
e8c52100-40fe-46d2-824d-9ea2089a1c5f;4246ebc0-13f2-4117-8049-5a88e5eb4221;333;531;347;327
e8c52100-40fe-46d2-824d-9ea2089a1c5f;bc82dac6-3893-4aa3-b14a-ae123c263856;340;662;413;442
e8c52100-40fe-46d2-824d-9ea2089a1c5f;d00dfdd3-2cd1-4689-9387-f0ca2cc3ee91;32;9;544;836
e8db0a0b-0b7f-4cf5-aba1-8af65eb1e455;03bf5ccc-33e9-4fd3-853a-c177ac8633bc;115;710;745;634
e8db0a0b-0b7f-4cf5-aba1-8af65eb1e455;a2123b3d-7fc2-4e39-88f6-29e44db508b9;810;1347;216;477
e8db0a0b-0b7f-4cf5-aba1-8af65eb1e455;cf0f3071-7c55-4de5-9819-24402b2f8016;462;704;171;240
e8db0a0b-0b7f-4cf5-aba1-8af65eb1e455;dba2d4cd-80ea-4156-8cd5-f65c8d9c8ad7;317;579;690;816
e8db0a0b-0b7f-4cf5-aba1-8af65eb1e455;e3276a34-6958-41a2-b568-55f4332f92e9;411;281;467;212
e90362b8-25a7-4cd1-84f4-bf08a0dec416;59f81f84-fd5c-47ca-8bdf-6de69ebbe090;0;295;1397;781
e90362b8-25a7-4cd1-84f4-bf08a0dec416;8ebd9a55-84d1-48a0-9fa0-88d035d7f908;1;276;471;434
e90362b8-25a7-4cd1-84f4-bf08a0dec416;b206ee27-5a9e-45da-ad03-b567d7013d32;3;90;1073;1654
e90362b8-25a7-4cd1-84f4-bf08a0dec416;bbc51a2a-ea61-41b8-ac8a-482f85bcaa9d;4;566;982;420
e90362b8-25a7-4cd1-84f4-bf08a0dec416;d9b1a2b3-fec0-4324-a9e2-57cf1fce0adf;200;141;799;1773
e939ec7e-5bcb-4c5b-b4d3-78d0e3ffc797;6c0bb96e-c18f-45ce-92f7-20576cce8599;405;294;674;1319
e939ec7e-5bcb-4c5b-b4d3-78d0e3ffc797;7c718e4e-87df-479a-9cc1-3242b2ce93c1;3;115;1077;1754
e939ec7e-5bcb-4c5b-b4d3-78d0e3ffc797;a0dca2dd-fdd5-4e7a-8983-d03c53ca50dc;284;60;434;983
e939ec7e-5bcb-4c5b-b4d3-78d0e3ffc797;e341cc8c-47ea-414e-bb00-7f923c3fec1f;2;260;713;1014
e939ec7e-5bcb-4c5b-b4d3-78d0e3ffc797;ecb6e5b2-93e4-4f91-8a63-617d82b0cd55;329;543;216;259
e9575d6d-ac78-42c1-9e04-ae79802cbe8b;1a54f818-8437-4cbf-8999-69d4e3d2be01;107;97;251;285
e9575d6d-ac78-42c1-9e04-ae79802cbe8b;2df7f2f2-7703-442c-bd40-fa2a9a28b0b3;40;76;318;401
e9575d6d-ac78-42c1-9e04-ae79802cbe8b;fd24de1c-ea2d-4d9f-9f82-7b11ef7588c2;195;109;62;153
e9b7c0cf-e49d-4bdb-b6b4-7066b84ac040;0894166c-94ea-4d59-86f6-52867b08ffe5;392;624;387;640
e9b7c0cf-e49d-4bdb-b6b4-7066b84ac040;1165d8cf-7657-4683-ac5a-c31d5864cca0;405;605;421;422
e9b7c0cf-e49d-4bdb-b6b4-7066b84ac040;1810bcf6-f09b-44a8-b5c0-2deec6b6a07b;598;422;193;388
e9b7c0cf-e49d-4bdb-b6b4-7066b84ac040;18e6be5d-ed19-494e-a5f4-d8e6670717d2;472;736;246;291
e9b7c0cf-e49d-4bdb-b6b4-7066b84ac040;727c07dc-0341-4052-8b21-93c71c557355;134;26;931;1475
e9dba5a9-8ef2-4b20-856c-01f8ce4e3acf;01263a58-ffdd-406d-b1a0-1f22053ad839;109;797;669;800
e9dba5a9-8ef2-4b20-856c-01f8ce4e3acf;07dde576-b750-4b29-9de1-32106d0dd852;518;560;361;230
e9dba5a9-8ef2-4b20-856c-01f8ce4e3acf;390306b1-1a7d-4c72-9a74-6d010368b55d;246;16;831;1411
e9dba5a9-8ef2-4b20-856c-01f8ce4e3acf;4e678a2c-59ec-4d87-9079-8255022526ba;1;3;720;938
e9dba5a9-8ef2-4b20-856c-01f8ce4e3acf;cdf68514-7bdf-4257-a841-aa9b5c6a3b50;102;288;398;273
e9f6d27e-d492-4992-8088-ff0e6939f0c1;d742250f-4235-4289-9cb3-082a8e862d3f;104;403;615;862
e9f6d27e-d492-4992-8088-ff0e6939f0c1;1811411f-4f2e-4e40-9e53-23b78285e76f;567;541;441;307
e9f6d27e-d492-4992-8088-ff0e6939f0c1;46aec5c2-5101-4c98-af2d-e30a5436d221;636;765;88;99
e9f6d27e-d492-4992-8088-ff0e6939f0c1;46aec5c2-5101-4c98-af2d-e30a5436d222;86;915;414;259
e9f6d27e-d492-4992-8088-ff0e6939f0c1;d705b989-5800-4fe8-b2d5-0e4808f90d93;537;704;150;96
ea31df34-0f90-4c4c-9b74-f1d438f82132;1209adea-5edb-4a99-8226-86e85ebc5477;644;419;433;960
ea31df34-0f90-4c4c-9b74-f1d438f82132;802feb81-014f-4ebc-9e4e-41427ca19236;97;512;836;854
ea31df34-0f90-4c4c-9b74-f1d438f82132;db1fb613-9bd1-4c2b-98ca-0c4c059dcf35;242;496;583;781
ea31df34-0f90-4c4c-9b74-f1d438f82132;78777a3c-a1db-48d7-9c68-ee4de074b6bd;134;13;849;1037
ea31df34-0f90-4c4c-9b74-f1d438f82132;ed0342c9-3dd5-40ca-a186-2e07009dc829;478;528;466;301
ea16942a-6baa-47aa-adb6-906efdc26aa8;1e3d8ff7-4f24-4ccb-9e76-dde4546369e4;597;13;494;1139
ea16942a-6baa-47aa-adb6-906efdc26aa8;418df67a-f023-4766-ad40-44844ebf696f;634;29;446;1600
ea16942a-6baa-47aa-adb6-906efdc26aa8;20abe072-1245-4c23-8ab2-53458ca3549d;5;330;801;918
ea16942a-6baa-47aa-adb6-906efdc26aa8;7d257e31-0494-4c78-bd11-4f9a4c5b778e;174;655;517;593
eac0dad7-45a3-4f6d-b0c3-872e87988707;5f09145a-23fd-468a-8070-5fda5df739aa;317;74;745;771
eac0dad7-45a3-4f6d-b0c3-872e87988707;8c724ed5-4632-473e-baba-9aaaffa47938;251;0;936;714
eac0dad7-45a3-4f6d-b0c3-872e87988707;7dbb09ad-5a78-4572-9a36-894eabac567f;438;6;679;713
eac0dad7-45a3-4f6d-b0c3-872e87988707;b260aa86-2213-4ea6-b637-a0946a5f0855;300;166;470;791
eac0dad7-45a3-4f6d-b0c3-872e87988707;5595df43-ca5f-407b-aa28-ff7d162d8e0d;1;6;1070;1901
eaf1d850-e96c-4a2b-bdce-b443b9824481;3494567f-8cee-4fcd-8954-18ae1ba9f5d7;51;207;373;421
eaf1d850-e96c-4a2b-bdce-b443b9824481;30b0c448-655a-45d0-ac4d-4f1eb5700c26;188;454;114;141
eaf1d850-e96c-4a2b-bdce-b443b9824481;261d6121-4fdd-4e8d-9d80-0a561fd57632;698;762;38;83
eaf1d850-e96c-4a2b-bdce-b443b9824481;e59d313f-90e6-476f-a8d4-324926954a9f;691;918;66;93
eaf1d850-e96c-4a2b-bdce-b443b9824481;a1fccc0c-7423-4343-8bbb-65f65a2edaaa;471;960;174;224
eaf1d850-e96c-4a2b-bdce-b443b9824481;50b36420-2f55-49e4-8e61-d16c69edf0e4;482;1072;420;240
eb3dd878-4098-441f-9886-02ebc74b8121;fe8ff994-0e08-4d27-b8c5-2353c6771534;166;346;628;889
eb3dd878-4098-441f-9886-02ebc74b8121;3fd907bb-d729-439b-af23-085a0c34742b;3;179;480;736
eb3dd878-4098-441f-9886-02ebc74b8121;adb4840f-431f-4144-b6c8-a33626c155ec;358;886;399;180
eb3dd878-4098-441f-9886-02ebc74b8121;3202b1b4-cf6c-4b76-9c51-f02a5ff2038d;215;563;594;720
eb3dd878-4098-441f-9886-02ebc74b8121;28e3a98e-6765-4c8c-9e33-4c018acf6db4;5;3;678;1165
eb3dd878-4098-441f-9886-02ebc74b8121;2637e8a0-a7fc-431a-a449-babb4dfa17f9;19;563;1057;515
eb3dd878-4098-441f-9886-02ebc74b8121;db20e89d-109a-468e-b2e0-4852d056bbb6;1;13;778;1565
eb4f3321-9cd0-4524-a912-ce8c8f49c031;71dc2974-976f-4678-a15c-a3f52c1d81f5;38;67;948;1290
eb4f3321-9cd0-4524-a912-ce8c8f49c031;56eb0019-bb01-4cb8-9866-27eff7c3839c;248;403;796;957
eb4f3321-9cd0-4524-a912-ce8c8f49c031;55afa7af-3681-4352-aeac-8322e361fc8b;294;522;486;755
eb7aaac7-9da8-4ddb-97f6-2eb146287e35;8f4d4c0f-e35d-4030-8397-030fcf8df0f3;71;158;288;590
eb7aaac7-9da8-4ddb-97f6-2eb146287e35;f801529c-56d2-436d-96cf-034c6eb58f90;42;576;1020;576
eb7aaac7-9da8-4ddb-97f6-2eb146287e35;6c026922-5ad6-4daa-8fb7-019a0f1ca2ba;470;2;1145;936
eb7aaac7-9da8-4ddb-97f6-2eb146287e35;adf61130-f690-4335-827c-480fd43dcccd;518;601;255;182
eb7aaac7-9da8-4ddb-97f6-2eb146287e35;3156fd75-37b5-4c8b-9466-571ede94568c;514;439;720;306
eb9d7d9a-6292-4fda-a5fa-71cb60e43c47;a2971cf2-783c-4327-95bc-feed6fc48778;528;659;237;375
eb9d7d9a-6292-4fda-a5fa-71cb60e43c47;350da647-fd77-4ff0-86fd-82b41b5bc840;293;337;372;538
eb9d7d9a-6292-4fda-a5fa-71cb60e43c47;ae071804-e651-4548-9c78-a961a59bdb31;143;394;805;1504
eb9d7d9a-6292-4fda-a5fa-71cb60e43c47;5b97d66b-cf32-4190-97bb-a879521302ef;281;611;536;749
eb9d7d9a-6292-4fda-a5fa-71cb60e43c47;1d4b15cf-7093-4791-80de-4b5da6b8bd32;417;733;344;400
eb9d7d9a-6292-4fda-a5fa-71cb60e43c47;d9d6a2c1-4810-4761-8ecf-ccf690f1dc2a;242;234;833;1561
eb68c3c4-bd33-471f-8881-8572716ebe7b;c5e6712a-759f-4df4-b5bd-f59603e16339;286;717;628;371
eb68c3c4-bd33-471f-8881-8572716ebe7b;d9901e85-1484-49cf-b72e-e12e995a303c;14;579;734;749
eb68c3c4-bd33-471f-8881-8572716ebe7b;dcacd57f-bdbf-44f4-9bc1-f55de5323771;371;643;704;1043
eb68c3c4-bd33-471f-8881-8572716ebe7b;9e9fce25-d0ff-4aff-b5e0-45cc62e0f61a;8;845;705;816
eb68c3c4-bd33-471f-8881-8572716ebe7b;de442b7b-f0ef-4d8d-8e35-0edcdbb65d71;313;493;521;448
eb69c473-15eb-4da8-bdd6-79e6d811521b;82a09478-a876-49b8-b19c-af7aca779f99;89;608;911;1162
eb69c473-15eb-4da8-bdd6-79e6d811521b;1736809b-253b-4f2d-93b0-4a32a0b36acd;505;733;157;217
eb69c473-15eb-4da8-bdd6-79e6d811521b;63af576f-823a-4fed-bec3-31d399b8e5d9;344;1011;378;903
eb69c473-15eb-4da8-bdd6-79e6d811521b;63417fd9-7313-46ec-9652-aa0a662af020;126;979;334;746
eb69c473-15eb-4da8-bdd6-79e6d811521b;b4f3931a-e235-4c94-9f33-2977a6abbbb7;26;774;756;1120
ebd2fa99-16ab-4257-b31f-af1bcd999f63;7ee3ff90-3feb-4f43-8d24-51a1cc3ff199;1;439;718;751
ebd2fa99-16ab-4257-b31f-af1bcd999f63;c43dd0a2-ade4-4232-abf1-9e2ccc5e9b86;472;100;525;524
ebd2fa99-16ab-4257-b31f-af1bcd999f63;299c14d5-2e80-4489-8cf9-5798877b6347;149;378;214;335
ebd2fa99-16ab-4257-b31f-af1bcd999f63;c4d2ca11-f59a-47bc-88e8-c93cfdfcfd26;347;570;113;138
ebd2fa99-16ab-4257-b31f-af1bcd999f63;0f9a3f62-752c-4d3d-8ae4-676acfcaa0bb;289;909;433;429
ebd93827-37c1-4753-a1f7-bd5a7e7314a7;66f871b3-612c-4d45-912f-045eaef78a4b;129;64;196;316
ebd93827-37c1-4753-a1f7-bd5a7e7314a7;36aec4f5-e12f-4424-85b1-6fcd2ed2e768;192;197;134;426
ebd93827-37c1-4753-a1f7-bd5a7e7314a7;6f928c13-9843-47ce-9d4c-6c84783dd2fd;79;77;483;1180
ebd93827-37c1-4753-a1f7-bd5a7e7314a7;8b157d64-eef2-4508-b204-2acb5c5a1b65;7;494;790;857
ebd93827-37c1-4753-a1f7-bd5a7e7314a7;fee4dc2f-ef87-45ed-9e66-00eba0726f9d;121;288;108;164
ebd93827-37c1-4753-a1f7-bd5a7e7314a7;93c1064b-26a2-4baf-9350-df51349c0c35;661;245;343;669
ebd93827-37c1-4753-a1f7-bd5a7e7314a7;bc4f2bbb-75ee-4d93-b0a1-08fdcaaf671e;752;859;681;564
ebd93827-37c1-4753-a1f7-bd5a7e7314a7;6a8c8d97-480f-4ede-8eb0-323bf4c765d5;7;458;726;977
ebd93827-37c1-4753-a1f7-bd5a7e7314a7;f5f600d8-dadd-46a5-8baa-b81c235ae121;11;512;798;1392
ebe3a4d0-7a6c-494e-a7c1-9ddc9eb5216d;cd883bad-eb96-48ff-a422-f28efee908c5;177;435;413;624
ebe3a4d0-7a6c-494e-a7c1-9ddc9eb5216d;3c8cca90-6c9c-4518-86a7-eb8687b1d7e2;247;611;628;1296
ebe3a4d0-7a6c-494e-a7c1-9ddc9eb5216d;b200f781-7933-40e8-b3cf-1e200a30958f;250;634;607;1244
ebe3a4d0-7a6c-494e-a7c1-9ddc9eb5216d;4af110ce-c26b-411b-a673-474dd18fb892;132;221;906;1155
ebe3a4d0-7a6c-494e-a7c1-9ddc9eb5216d;bb5283b9-8ab3-4124-a9e6-825885f61eca;435;682;637;736
ebeedb6b-86fa-4efd-9643-15cf5fbd2da0;8f9e4e49-5fdb-48ab-bed1-bd38157fa465;307;192;887;796
ebeedb6b-86fa-4efd-9643-15cf5fbd2da0;10085440-c7bb-4f48-a2e9-c466ed0443af;67;395;431;335
ebeedb6b-86fa-4efd-9643-15cf5fbd2da0;a34b4672-b1c4-4109-bc2e-84167dd524f2;16;608;990;1040
ebeedb6b-86fa-4efd-9643-15cf5fbd2da0;317149d5-111c-475c-b89c-8e5c80dfceba;185;598;605;1111
ebeedb6b-86fa-4efd-9643-15cf5fbd2da0;df9399d3-7dbc-4f4e-b4c1-b5b8a85a6746;254;563;449;355
ec05d3a0-8bd7-4e9d-aff1-a6109c15b9e0;82b180a6-9512-4b8c-9ae4-bc84e097f426;6;4;456;911
ec05d3a0-8bd7-4e9d-aff1-a6109c15b9e0;b635bd99-ff60-48c5-b406-e2219e762b56;192;478;307;364
ec05d3a0-8bd7-4e9d-aff1-a6109c15b9e0;a2e4c5ff-200c-444c-a54b-78b0e5286d1a;300;491;416;456
ec05d3a0-8bd7-4e9d-aff1-a6109c15b9e0;54acec33-680c-46be-85ac-a541f603cfc6;298;490;782;668
ec05d3a0-8bd7-4e9d-aff1-a6109c15b9e0;72542cd2-8d47-45db-90ab-0a804ee62131;324;470;752;570
ec5d7169-be94-4a50-8be6-d524e780c0ac;02378d78-5dcc-4ddf-8c98-eff6814d9dd7;196;522;491;374
ec5d7169-be94-4a50-8be6-d524e780c0ac;33be1758-1b18-492f-a764-edde416bcc7d;668;397;151;278
ec5d7169-be94-4a50-8be6-d524e780c0ac;88a59a3c-85af-4251-ba3b-cfd88bd8a1af;3;269;978;1481
ec5d7169-be94-4a50-8be6-d524e780c0ac;2de498e9-b52b-4555-b658-d5b3304fd4a1;352;413;600;758
ec5d7169-be94-4a50-8be6-d524e780c0ac;1703c07a-e2e2-4088-8955-6ed618b6e6a7;4;6;1062;1002
ec76b4b0-8155-4b4a-afad-97ccfc71efd2;8c711d62-3aa3-4f47-8ba2-ae96aec7a8fd;2;31;471;448
ec76b4b0-8155-4b4a-afad-97ccfc71efd2;ce1d9d2c-3227-4c3b-b359-ac019236a4bd;346;653;357;240
ec76b4b0-8155-4b4a-afad-97ccfc71efd2;57e0f563-55e7-46da-9220-1990cda6fe13;6;386;520;480
ec76b4b0-8155-4b4a-afad-97ccfc71efd2;20f65723-39a0-473c-ac63-4a7b21402cd8;645;320;430;336
ec76b4b0-8155-4b4a-afad-97ccfc71efd2;59577a45-6987-4958-a3fe-91968fe139df;4;6;1083;1463
ec278f35-8d0c-4b95-a22e-a7f0e9f53ef8;c6e65a34-ca48-4d50-81c4-8c271f37c8a0;197;326;828;1130
ec278f35-8d0c-4b95-a22e-a7f0e9f53ef8;f8356e01-24f2-4b4f-8c69-7fecd57b9172;424;570;408;518
ec278f35-8d0c-4b95-a22e-a7f0e9f53ef8;bedae9e6-6a93-4540-8281-5da897222f1e;236;621;58;138
ec278f35-8d0c-4b95-a22e-a7f0e9f53ef8;c8a31a34-b6c3-4b9c-a678-c5bcb1c007c6;1;371;922;1296
ec278f35-8d0c-4b95-a22e-a7f0e9f53ef8;426e2e6c-3f5f-4e7b-8cc2-378ab18b10ba;0;0;1037;1942
ec51676f-cc0a-406a-aaf0-08888b0474f6;1bd3742b-0b4d-496b-9d2b-588b1012fe6d;1;134;806;948
ec51676f-cc0a-406a-aaf0-08888b0474f6;7b62ef9c-4b83-4c0b-a2a9-11f3bb3f7a3a;205;467;867;720
ec51676f-cc0a-406a-aaf0-08888b0474f6;85bf7c2f-1145-408b-ac35-1953b2e50ff3;192;13;880;1443
ec51676f-cc0a-406a-aaf0-08888b0474f6;236da636-db7a-45af-a010-be1aa7d4a334;155;131;733;1264
ec51676f-cc0a-406a-aaf0-08888b0474f6;1ca98f8e-253c-4d38-89f8-f3cf4134e1e2;59;134;850;1783
ecba0f27-d896-47bc-b1c1-ed7073b36b48;5f45cb10-ca41-4d6a-889a-3c37052b0b30;15;448;1057;592
ecba0f27-d896-47bc-b1c1-ed7073b36b48;f65143a3-07b0-4296-aeec-e2fff70ad967;158;324;561;376
ecba0f27-d896-47bc-b1c1-ed7073b36b48;c94f8f9a-bbf9-4650-8217-1152cd827208;61;149;1216;565
ecba0f27-d896-47bc-b1c1-ed7073b36b48;ad239db7-8ef6-4a19-8a89-f47c8bca7fff;9;65;1221;637
eced3648-89e8-4fe9-9296-970b3dee6458;11393021-0c5b-4cdd-a67b-92ceb76ac7ac;1;509;1049;915
eced3648-89e8-4fe9-9296-970b3dee6458;7046202c-ff00-4e18-b9be-2fc6d4e1d79f;77;48;1002;653
eced3648-89e8-4fe9-9296-970b3dee6458;213cd083-39d6-4f20-aee8-1afecab6cab5;428;573;342;550
eced3648-89e8-4fe9-9296-970b3dee6458;48f71e88-3630-43d9-bd8b-aceee5290703;7;3;1070;1517
eced3648-89e8-4fe9-9296-970b3dee6458;b5acfa7b-fef8-4dda-ae37-cbfbc808f2fc;389;739;386;282
ed3c2e67-0423-461c-b1d1-e3836fce0ab5;24d1698e-dc1b-47af-95f8-a316deeb301b;3;912;523;365
ed3c2e67-0423-461c-b1d1-e3836fce0ab5;bcf90629-30db-4fbc-b5a1-eb0941688767;470;13;602;1318
ed3c2e67-0423-461c-b1d1-e3836fce0ab5;1e8d395e-232d-417c-90ee-89fd453d49ec;387;925;355;377
ed3c2e67-0423-461c-b1d1-e3836fce0ab5;b8c7000c-6443-4749-83ce-58176403720e;162;954;675;643
ed3c2e67-0423-461c-b1d1-e3836fce0ab5;ce393db7-8414-4774-9648-b8746b93b3bc;428;509;648;627
ed4c496a-63bf-48b2-b088-0d0223777edf;4cbafbb2-9342-4f27-9015-ddfb5e058ba7;1;162;279;232
ed4c496a-63bf-48b2-b088-0d0223777edf;99971b7f-7fdc-4e87-954a-34adea4c1458;62;50;172;277
ed4c496a-63bf-48b2-b088-0d0223777edf;3a31231a-a697-48f2-9d3b-8461d9bf3366;227;358;947;836
ed4c496a-63bf-48b2-b088-0d0223777edf;6712152c-291a-496c-8847-aa31d7194716;238;611;846;547
ed4c496a-63bf-48b2-b088-0d0223777edf;d186a92a-cdcc-4382-b4dd-7c9cbe2d6bb7;265;294;811;1316
ed6977aa-bdf2-4816-9a55-5c2d665bdb70;2d134961-2fb8-4977-9e11-44680a85903f;1;2;713;670
ed6977aa-bdf2-4816-9a55-5c2d665bdb70;233fe4be-e740-4e44-9e01-d74f75e671f7;3;183;571;838
ed6977aa-bdf2-4816-9a55-5c2d665bdb70;4d5d303d-5f79-4701-a67b-449590bae65f;58;90;991;1606
ed6977aa-bdf2-4816-9a55-5c2d665bdb70;9571f4f1-725d-4cc8-8257-d6e92e1bd1c1;1;0;574;1010
ed6977aa-bdf2-4816-9a55-5c2d665bdb70;49fdbe27-456f-4829-ad7a-4a9accc0456d;174;166;401;583
edaac99c-604a-4b70-87e2-a031cb627eaf;eb8f44ae-08b6-4b73-8b17-37eeb19d70c2;230;236;62;66
edaac99c-604a-4b70-87e2-a031cb627eaf;492aac65-92d1-448a-9d1d-b01907429f69;4;295;199;238
edaac99c-604a-4b70-87e2-a031cb627eaf;2f37347f-88dc-4103-b2a5-0b09e3d73d82;580;520;339;465
edaac99c-604a-4b70-87e2-a031cb627eaf;20bdb7d6-8563-4389-a6e2-f41f2db4f983;1;1;367;717
edaac99c-604a-4b70-87e2-a031cb627eaf;916da97d-a7e9-4167-b0f5-7bb65c1a2695;597;822;167;474
edbb2dff-3577-4f3e-b2e2-b16492567a27;aa84770c-672c-4d94-a75c-7b874de17b85;342;627;238;451
edbb2dff-3577-4f3e-b2e2-b16492567a27;c320fbec-c104-404f-8ac6-c26501667581;173;175;1548;894
edd2da4e-676d-4a7e-a2d2-96d68e52d8f6;101fb048-71e4-485c-a833-3852fe498b0b;178;362;521;339
edd2da4e-676d-4a7e-a2d2-96d68e52d8f6;1824dae1-4429-47e2-bcb4-b2f34decb78b;132;10;916;1433
edd2da4e-676d-4a7e-a2d2-96d68e52d8f6;269dc521-6d36-4f0b-9c12-ac1984eed9e7;43;221;1023;1027
edd2da4e-676d-4a7e-a2d2-96d68e52d8f6;af2babb7-170a-4d2e-8197-9b0f4c40ae08;198;42;731;1289
eddf762c-60a5-42c9-9a22-b4db5c0f1460;8d856afb-6c97-456d-96c5-bac3c99e7cf7;551;515;283;826
eddf762c-60a5-42c9-9a22-b4db5c0f1460;daa3f3c5-bf7d-4916-80dd-e11761fb5a30;15;378;1060;1523
eddf762c-60a5-42c9-9a22-b4db5c0f1460;d40ee1d6-6beb-4bd0-91ad-378f44fbc35d;74;451;717;845
ecb117bb-157f-4b2e-99f2-6e47441e4334;be396a31-1be3-4974-ae15-3d99969d0c19;18;93;187;221
ecb117bb-157f-4b2e-99f2-6e47441e4334;cb908461-b584-4dcf-b7b9-88bb3c45c278;113;125;186;301
ecb117bb-157f-4b2e-99f2-6e47441e4334;87d76ed3-fbae-4f21-a7ca-40ba800df2c2;130;281;313;306
ecb117bb-157f-4b2e-99f2-6e47441e4334;1f85d8b2-a923-4785-84b9-8e041ae7c0a4;1;83;302;395
ecb117bb-157f-4b2e-99f2-6e47441e4334;10738c96-2f1d-4977-ba5a-1401e5f8d0d1;-4;566;672;874
edfe7581-3d21-469c-abbf-71fb25159bc4;541682ad-dbca-4913-85f2-641b85d34e62;2;11;470;679
edfe7581-3d21-469c-abbf-71fb25159bc4;66ceb2d5-3a86-43f9-857e-e2ecdcaed9a0;283;316;94;168
edfe7581-3d21-469c-abbf-71fb25159bc4;afbb81a5-d141-4254-a309-9481bcad1dd9;4;271;195;564
edfe7581-3d21-469c-abbf-71fb25159bc4;b4453fc3-cfe1-44a5-9ef2-3135b0517ba8;92;128;220;155
eea1e18f-1586-4dca-82f9-29cf8f10b140;3b4bc39e-51e1-4c1e-b041-72306b172a62;3;563;992;1344
eea1e18f-1586-4dca-82f9-29cf8f10b140;87cafe93-0634-499c-a9eb-2dd48da15f90;297;512;737;515
eea1e18f-1586-4dca-82f9-29cf8f10b140;e0662fc1-e1b3-4fda-99ea-9aa6260b3abd;8;202;1068;1712
eea1e18f-1586-4dca-82f9-29cf8f10b140;f269b1ef-5c06-4924-8552-d8e27fe1ac0b;347;138;618;985
eea1e18f-1586-4dca-82f9-29cf8f10b140;f5c42f69-0b0e-4ebf-bdf5-b47ca3f54faa;122;131;872;1287
