DOG_ID,BREED
bd22592e-9294-4129-884d-ba39581e0944,Yorkie
016f8a55-7746-4586-9caa-f9cad729bc6e,Yorkie
62676c75-df8f-4ccb-a8de-6803f93cd69d,Yorkie
50709c98-1a45-4331-87a2-e08bfce3b0fe,Yorkiemix
869c775e-f804-4ea3-b5e3-c14bbb883876,Yorkiepoo
c963db6a-d584-4e7d-a91e-79493becbafe,Yorkiepoo
6e38ff64-7cb3-4bec-a0ef-4f51faa650c7,Yorkiepoo
96555a80-1904-4d46-8c8e-b67baf9ab8f3,Yorkshiereterrier
3a7b0fb4-f880-4d85-ada5-132649836bec,Yorkshire
776d5572-9bd2-42fc-96b6-0408a1a0ac3e,Yorkshire
a7da76b7-e254-490b-bf2b-47b63de8f277,YorkshireTerrier
63e082bf-6d40-4377-ae7e-cdf209b34bd3,YorkshireTerrier
3e35eb4c-de72-498c-a7f8-c7d02e0c5028,YorkshireTerrier
4f2f227c-efc8-40d9-a912-2d53541c38d1,YorkshireTerrier
5c401c14-0fcd-4879-9641-ee9167d1d05a,YorkshireTerrier
d0105797-0b04-4ac5-b7f0-fc2cabae4401,YorkshireTerrier
affff388-e85e-4a20-8598-3571d3120a29,YorkshireTerrier
0b3067ba-9e32-41ad-930e-a2197832345d,YorkshireTerrierShihTzu
c418fdc0-44dd-47ef-9b1e-1f903fb5d8d7,Yorkshireterrier
91c7be4e-3c73-425f-949c-90ff01bad59e,YorkshireterrierChihuahua
26d79286-6c7c-4992-9bdf-ec3e0a4df282,americanpitbullterrier
16bc51ae-f0f5-4fff-87a4-44234e7e922a,americanstaffordshire
64681f50-ba22-4a72-9f86-d6b57c8c02ec,americanstaffordshireterrier
d3ecf853-0b8c-4c77-9186-f32bb5e145f0,australianmountaindoodle
71edd402-315d-46e3-a2d6-8e428f45f82d,beagle
7646ea77-5b32-4902-935e-5448ceebf72a,beagle
e37bb559-b1f8-4e01-8a2b-57b56b99a706,boxerpit
4c925bf7-1106-45d3-a67a-a592cd93510a,chihuahua
7cd6a4ff-45d5-4f48-98c5-ffcd22286841,chow
bcf24c16-9ed3-4899-abe7-d04fb2cbe1a5,cockapoo
8a3b055e-b9ef-4ae3-9626-20f1e315ce5f,cockapoo
b6dcd3a0-34dc-453c-b2f5-0c4f448772bc,cockerspaniel
ac525e55-f588-4703-91ef-828ace297993,corgipitbullbordercolieboxermix
d9953fc0-c39b-46f3-8ee1-c41acd2faa8b,dachshund
59d218c2-2866-4892-bf85-395072905791,frenchbulldog
2f0e849d-b847-43a0-9056-f1abbb0befff,goldendoodle
81e6b45d-4e71-4146-8b9f-01edbfd5864a,herdingdog
2e4dc6d1-e563-4978-8be0-e8875480a4c5,husky
761fa53e-c6b2-42d8-bb52-f383253fe7be,labradoodle
3007287d-4f89-40bb-bcb0-e490b181318e,labradoodle
6af29009-7cbb-412f-b5f4-56ac92de8e9f,labrador
8832c582-3614-4a6c-8745-76d13192f47f,labrador12
25012f4a-d047-4b7a-bea0-c46e57e492ab,labradorretriever
72c10223-5d12-4d05-a14e-604c3866f412,malinois
44d4d395-66a9-4c24-b642-65a177fa9faf,maltese
ec76b4b0-8155-4b4a-afad-97ccfc71efd2,meÅ¡anec
145abafe-09f2-44ad-8110-c97fccda79d1,mix
61715ed5-aaf2-4704-befa-9be8933398a7,mix
845215b8-6902-44d1-a75e-656e50008dd0,mixbreedwithgermanpinscher
b5fd3ef7-e588-4b20-a0fd-c281c6d493be,mixedadopted
ff1e2182-eae5-4e77-b23e-c8c2ea8a904c,mixedbreed
4afd3cc5-be57-4497-8e71-c4516a6b15cb,mixedbreed
20323168-031a-4b0b-a3ac-989c147e7121,mutt
ebd2fa99-16ab-4257-b31f-af1bcd999f63,papillion
7cbd707f-7986-43e2-ae7f-220b8be4adb7,pitcattledog
37ad1c27-917d-47ef-9d2a-57d9c081ddf3,salchicha
04a0e9f5-7f95-4529-b111-a7085eeb0794,schnoodlePoodleandSchnauzermix
36f5b922-f91c-4e9c-9d16-385490dc4764,shihtzu
1bc9e4bc-b049-4102-bc51-f9afc80af6ec,unknownmix
f340098f-83ba-4940-a1a2-1f58a5cb6567,volpinoitaliano
4f5bcb33-2443-4900-bb1f-4e304b4e2d1c,yorkshire
2d1e248b-b695-4e32-92b8-67035b5e1823,
5a398e3b-d3d8-4f2b-9de8-ab2e9ad4099d,
3e4cbaa7-9379-45f9-9cbb-5696dd936f4d,
23f6babe-b94c-40a0-923a-96ff3085e4df,
b11eb4c2-b9e5-4f55-a55c-e3d939847df8,
e1e1f872-1d17-4128-b8a9-680a02209b4b,
3a13c5bd-6a57-4b24-a66b-e2d7c75bb2dA,
7439080d-52d8-447f-bf97-e96ae6896bb0,
4eb018e6-37fc-4287-93e1-519d105950a7,
64024aed-b197-4105-a9f2-2624ba734e57,
02ad7461-dffb-476e-a812-4f894be8920b,
abcc4d1e-3d02-48b8-afc4-59ab2aaf3873,
90b4f059-d7f8-42d7-8af1-ed561c008c08,
36e83f06-49a9-4c28-a70a-736cbfee9253,
879cc2a8-767f-413d-ad40-6cf90890258f,
10a59be1-1650-4736-a535-dd8e5563e16c,
9c634596-343c-445e-be63-ac8f32b01051,
0b2d82ba-2874-45e0-9e70-782edbcbec6A,
5fe6ad48-c123-478b-8fe2-59cb08f9d335,
d7bb64fc-d5ea-4df9-b768-a964c3db9815,
1880cc0f-8186-417e-a037-34bcef921106,
56e09a78-7a21-4aed-98b0-b9035d9393eA,
552e12e0-9c33-463a-b714-fc3543cd8f4a,
1c2274d7-87d8-432e-9022-b514af7aa483,
4b9da415-88d6-4f09-aa9a-b8cfdf258e72,
3a27498f-8d77-432c-923e-889ed23ffca4,
56e0ebfc-eeb5-436b-a671-4ca5c267f2fd,
c896406d-da18-455d-8b0a-a3c522108323,
ffc9c2d8-429e-4dff-8aa4-466da35d9d2B,
3eb961f0-5813-4980-ab56-55e2af69edaf,
0ae2e23b-f138-4671-97ad-e6fcff696feA,
3f016f9c-1434-4217-a2b5-2e1f2b3d6c2b,
0a96b1fb-5ab4-48f5-8d67-debd76937aaA,
9c49e47c-9432-404c-98bc-c4a7d6c3ebf5,
752d025e-6b72-44c0-954f-dab1078780a0,
af2055a2-ad65-43a9-9c6f-74b81d1dc3af,
bf565caf-2a09-4747-bbbf-2af840ca2294,
7028a90a-ba0e-4db2-8230-51ad1bf46021,
56323f45-41a6-46e8-8d1f-de33e44256df,
5b238f79-6406-4fad-b12f-ad3096815653,
791f1f66-710e-4f43-8b3c-eea0e4a68265,
f19dcefd-616b-49d6-9e3e-2f779e581fbd,
4f598530-6661-4784-aac9-d43ff6f6a16a,
e5e27bd8-9cd8-4251-853f-46072d4d59ee,
5a45914a-6cd1-4ffe-808d-6c5278dc84a9,
fd1d0358-8ca7-4512-9836-6296186b763c,
f8519a6d-ebaf-4faf-b5e8-a809f245842f,
b89d00e7-286d-4226-b51b-ad3003d61666,
3b51b1ed-322c-44ea-bc21-24faa69b1348,
1cf70eb5-eb6e-4817-b44c-d439bf9a32f2,
82b16d8a-a50a-43c8-8319-c49f1c74b9eC,
07c42739-3d1c-4140-a3a4-2fc33fb13b98,
8a42f378-5ca3-4129-9462-e696a766ea49,
b9c4ecbb-9d26-4ee8-a5fd-ac03f8f95481,
05443c12-0a47-4601-85ee-2f7d7e14da1b,
2a5176f2-8d04-4312-9f8b-9188844abb39,
e2cc4f4f-3445-45ef-85ee-4d4de3f3ce7a,
a96ad4cf-51f7-48b8-8d56-aff27afc42bc,
a90a4cde-3d63-4d35-adea-06bd85f66b4A,
c5690085-4fdf-4dc5-ac46-37d59b0a8f68,
3421ed7c-06a8-4e32-a209-1236b3b4e43A,
8168d34f-ad67-46c6-b490-007976c67afb,
6f67cd73-7c09-412e-920f-caaeac4b4394,
3d5370ec-a4a0-4491-901e-f7d1c4fc660b,
b5480a5d-e929-4f74-9a0d-e14514bfd02A,
384b3908-949a-4a77-8f47-04693dba9d3e,
ce5f6bd6-4cce-4d5e-9d8d-dbad7ff5b48e,
4709090c-2a66-4218-b5bb-4e5a2f3d0dc4,
a5e0fcd5-4709-435a-914a-7c78f9a811db,
82a9f661-eaaa-4512-b91d-7572f2e68cb8,
ffe3b339-9ed3-4005-8106-5563b2cd7fcf,
1b8351cd-14cc-428f-9c04-33018d44c28a,
9b76415a-566c-4476-9722-e2381b724e89,
c4231883-64fc-43fe-8bb6-013303fdc2f3,
5ec3815d-08ce-4224-b89c-175e54d05338,
36f12174-997f-45fb-9e15-ca26fa6a87c3,
3daf0219-d6eb-41d6-ac92-bb6511a291f3,
a06d8d1e-7060-4f9c-b9eb-a6f9f4fedf72,
32030c5f-88f5-449e-8de4-32d8298fdf1d,
f8d829d5-8a5d-4ff4-a8f8-d519c37075ce,
7388206d-03f4-46e4-9465-1d033df4c10b,
9d214e1d-5dba-4afe-a160-83931cb25868,
08707d31-d275-4c10-aa3e-0a70cf448bbb,
3290a669-f4d4-4ebe-9039-210c18ded8db,
39d61a84-2878-42d6-afbd-7f3650a80a70,
77de81fd-b3da-4f17-b455-d44e46764e38,
3cc47944-517f-4573-9fdb-164b81c0e581,
d01e8236-9e3e-40e2-ba62-726b1680bc4a,
1985e9b0-d386-4cd3-ac64-4fc0621dd795,
8e2651da-51b2-4bb2-ab4e-05f9d9fd8b67,
4396ecb6-0643-4d78-86f9-b89f4b7dbb6f,
ad6727ce-b0ed-4ffc-b44d-7f30f1261686,
5388a6cd-28e9-4acb-921c-cf82c5149dec,
5e4b57c6-21ad-425c-8b18-6ceb2f6e3d98,
3a32a1fb-1a76-40a5-8c1a-a6d350eececf,
618d77e0-4905-4df6-98c6-6c54c9414ec8,
e7f2e9a8-cd7e-48fc-a21a-95bf10da3e5e,
1d070a54-263b-41d9-997e-f7db21085e0d,
56ed5139-e732-417a-be0f-af1bd88461e2,
3ec75d7d-de3e-47b3-a988-af8d646b861a,
890d6473-99ba-4a7c-808c-ef49f005ed59,
e7dbe774-7911-40cc-99cc-781d2aa28d80,
0df9d8d2-dbfb-4448-934c-30e241c45f9A,
2756b8f6-cbc5-4a27-ac96-d32e6b4759ee,
e25b07af-c083-4a8f-a730-2fa62a0ce01e,
384f232f-3242-4c4e-95c8-6260f94db723,
13dc65c6-19b9-4365-b022-4379fd11c8ca,
ad929e63-bb1a-4899-94a6-e355c8336bae,
b92dabad-f65f-4d66-b0df-3bc8cf0cde9b,
356a3a5e-3d6e-4caa-b44d-eb70c02805c0,
7ce674b4-3cb1-47f9-8e5a-a43d6b1933c0,
7718ee12-8460-4d28-9c0c-d9eea6677951,
e5171172-15a4-41b3-8bc8-059d76beae04,
274d7930-bf4d-4fc8-8c40-3c39fb7434fc,
283c2015-7c92-4733-8f09-17784c1f3d3e,
451006dd-a388-474b-b698-877e2fa0180a,
4553c5d3-b5a0-49b3-8af7-e8e1de5b1ff9,
a90a4cde-3d63-4d35-adea-06bd85f66b4B,
1c832ee3-caae-4834-9010-81d652cca72d,
0df9d8d2-dbfb-4448-934c-30e241c45f9B,
cc8319d2-dc79-418d-863c-6b8e126de86a,
6ddc7e73-065a-431f-8ca6-4070f0c1d5dc,
2a694793-2bbf-4a66-a3c3-74f45e8b0ebd,
d4221d9f-6fef-4688-8e88-7c163bc8218A,
5f43793c-d01e-4dae-9792-764db87eb4fa,
1554f20a-776f-42a6-88fb-91ca13e2b256,
f0c616ae-083f-40a8-9459-c363733e0eaa,
62a9c447-07c1-4528-a823-ccf9531f4b1a,
baebb16e-3997-491f-9a35-6faee35ef844,
1fa12ecc-b578-476a-8f0e-ae849e0f08fe,
2bff5af9-9362-4822-8538-efbbc042dc66,
7ad848d9-ffd7-4383-9ea7-88e5387e5c3A,
b86086c7-f3e5-4d80-ba71-65c8cc1f66ec,
60e6f677-9913-4349-a145-38cbbc08184d,
56af10ef-3fad-46b6-8f1b-d4d7bb7a4718,
d62ea3d8-1925-4162-918d-d2dfac207cfe,
9008ac7a-a425-466f-992c-5b8b2b303b7f,
c97e9813-44d5-4410-a963-751dd5fa9a95,
d2dc4dd7-4ad0-44e3-b2c9-989b25d5f5dB,
ddaac4cc-e1bb-4023-ad98-868cc14f2f9b,
f81194a0-45b1-463e-ac81-785c94732146,
80a96706-f7db-4ede-90b0-2d16afe1e655,
e5db6da8-c797-4998-9bb7-73bf86e27114,
6edec60a-fabd-43d8-9583-f3c95928f15d,
058d7dd9-4eab-489a-9619-1f866d1796a2,
af71282c-873b-4c3c-8398-f5cb22aac102,
61c33233-c020-4a96-9807-96b9af8bd1e7,
ed3c2e67-0423-461c-b1d1-e3836fce0ab5,
42d2598b-b377-4b3d-a285-01038f0ec796,
b1365702-9eec-441a-94e7-0bc3a8611f94,
c4603269-fe45-4535-9ed4-3ab23ecd2130,
8ce29d6d-a164-4792-ada9-b85f7fa13851,
f01646c5-ac56-4174-b235-49676e4df3b9,
c42e78e4-fd10-418e-a4df-8e03fc34038b,
c5ff7a3d-0a93-4adf-8168-da4ce71c1638,
8ce5ca45-b371-46f7-b14b-080837f8c8e1,
b77934ec-ae8d-4b88-9804-d4ca0d925707,
f2ae1ae5-4126-469f-a445-b550a9a7940b,
a8c28188-2a0d-4020-9ff8-6546272cbf1A,
42d9b5b3-d72a-4472-aa78-9c8ff816da48,
bfb2e68d-13f6-4318-90c3-c477645544a3,
63fc86fd-1bdd-4f01-8d86-01b9420130a7,
fe07a134-4ffe-482e-9fd4-46fc8648866b,
f1458995-7b2e-494b-8004-80deb75e49e5,
23644b29-cc2f-41c4-bc9b-f853974f7bc2,
1bfbf954-9429-4c8b-bb22-009a87593882,
38894ab6-265e-4ac1-b503-a95794ac2d31,
360367ec-41dc-40f0-a221-15cb8bb72f03,
6dd004e6-316f-4c4d-ab16-d13c2f15376B,
ebeedb6b-86fa-4efd-9643-15cf5fbd2da0,
c8c8c190-8db8-45cd-87ef-94bacaf21c79,
644d8873-4aad-4632-bb52-37ca8170d4cd,
8f885e4f-160b-4d48-92bb-6701134cb7f1,
7d842f50-3fcd-4129-b359-351b7911f405,
fffb735e-5715-4f92-8dbe-f2bf415f3ac5,
91083a4a-4978-4a45-bfa7-511bc66c7e47,
c7bc5d04-b04d-4323-bde1-7d7825146f1e,
e819bba6-390b-4b11-a1f5-8f64d04f2bca,
4f928a11-492f-465d-b171-c5b8ecdf8e76,
8afca097-a142-499d-a5e5-f723b6b41594,
b5480a5d-e929-4f74-9a0d-e14514bfd02B,
e24900ff-a9a5-48f3-a55f-9e04aee658e9,
f1bee78b-91ca-4b72-8b91-0bb7bf1a3589,
4979275b-1bd2-45ef-a0e7-85b023777884,
5fe7a7fb-2bf1-4734-ad17-c97ee1a8a391,
2797d9b9-f1ca-4150-ad2d-bb012e616e24,
d814004c-2da6-41e6-8cf1-90cb5679b675,
40bf12ea-2b58-4e31-83d4-df87223b73bA,
2a4d0f25-c8c5-4873-8e5e-54899e076613,
70aa5b73-a629-4835-8025-3af2eaf097d7,
88648a2a-8b4d-4ee0-b363-0b9a3724a06b,
472139c8-face-4d00-9ee4-4ec97cfeb4dd,
56e09a78-7a21-4aed-98b0-b9035d9393eB,
0dcad7dc-cd03-41ae-975e-87e2c37d547B,
4c4c19de-4552-47bb-9043-927e0ade1919,
0df9d8d2-dbfb-4448-934c-30e241c45f9C,
3421ed7c-06a8-4e32-a209-1236b3b4e43E,
88874f26-8aee-4a7d-b3c4-d2611fd85f96,
3713edda-8bc3-4d58-bd1c-583ad16ca517,
f8d72444-b2b7-4b64-b14b-f00b4d51f183,
b4f17049-28c3-4e2f-8937-bc320e22808C,
d2dc4dd7-4ad0-44e3-b2c9-989b25d5f5dA,
83726332-3322-44ed-a102-287054186e59,
b49b44e8-a9b8-4f1d-8cda-6b26e4bb0a08,
3dd33709-69c9-47cc-a755-82d0d2fac4ed,
2a8a6b29-77e2-473a-8e73-5de744b0b322,
88d4f556-b53d-427d-b6f4-0fd4c2acb4d9,
63f719a9-39be-4b8c-bde6-c2c28b94f9e6,
67ca1bd3-57a0-44c9-9e67-35371f3e71c5,
82b16d8a-a50a-43c8-8319-c49f1c74b9eA,
189b41b2-ebf7-4e79-bcdb-c651fe556b69,
92c90f11-0154-49b6-a7fc-bfb72e04ed15,
45218355-2e04-4f4a-a8ab-0081b654bdeB,
bbd3f93a-bb04-45b4-ab54-a43e2512173f,
b35bf5ed-0bdf-4fa5-908e-5b53657fda49,
249c7f00-f80f-4f4a-bac2-becf3eda7e6f,
58f5dee2-babc-42bf-8ca6-b5533eaa3dd3,
c91b068a-d060-42c2-a343-72d118c8764e,
3421ed7c-06a8-4e32-a209-1236b3b4e43C,
13daec40-0bc9-45f3-9a9e-88597714a037,
41fb966b-0cbf-4f0a-a356-67115eaa6d9c,
bb7b36c0-76a9-447c-afe3-cd31c8aa3f9e,
1c7a2877-5b8d-4661-ab3c-a193c298ccea,
ffc9c2d8-429e-4dff-8aa4-466da35d9d2A,
e13924be-7746-4263-ab76-2f771b0a3b9f,
458197da-fa3e-4215-ab73-d25d682843f7,
32620d50-2d3a-4c1d-a7a0-24cdd30462ee,
048c6400-4b66-4eed-8d3b-739ea4e72a78,
cca7252a-a5b7-4951-a90c-d480374cf874,
c83ef3f5-b5fa-41a6-a18a-97af186b3b40,
366e93c4-245c-454e-a3ee-4ca2f76159aA,
1f742c48-bd15-495b-94de-490c7075c6cc,
8193d00b-18e4-4179-8a6c-906562d12b21,
3f3d4326-5e39-4900-a7f2-67fb07a0d7eb,
01310146-cc68-43b1-bdde-120a0c9fc266,
703b69af-3eb3-494d-9a18-79d80cd210e2,
366e93c4-245c-454e-a3ee-4ca2f76159aC,
08024a1c-2d1e-4d3e-81fb-51fe27e99952,
2a8d85f4-d5c4-41df-b2ed-3369c47f7a97,
b93d2bc7-c9b6-4769-97cb-64928228cc7B,
ee171559-48fa-43e4-b2dc-ff014c3785fB,
f1fc7dd1-50de-43cd-ba1e-19a85d0b7f35,
f66457c9-8387-4273-a8ff-c2ed2c21257e,
80a71681-d601-46bb-8add-ad81597699e5,
0a96b1fb-5ab4-48f5-8d67-debd76937aaB,
128346e9-cb99-4dca-a93c-417a1ff29f97,
ce06906d-79be-4b58-8e06-8860d8eb7bbA,
3253d291-54f9-4eee-b3dc-1cf53ef28581,
2b9c89fd-e1b5-4038-a6d6-b86be7f0ed40,
0156548f-6989-4ad9-99ab-e3e9e927455A,
af034003-b4aa-4910-99c5-6a2a2a79fbcc,
d4221d9f-6fef-4688-8e88-7c163bc8218B,
7e374ada-cf85-45e9-b6fc-a712dc04199d,
006e92b4-8c6a-4fb2-a870-d172b70546a5,
366e93c4-245c-454e-a3ee-4ca2f76159aD,
9bc903d3-6923-4c9d-be32-c38d916572da,
75dac420-b537-44f5-b4b3-c2b81d588f63,
56f5bb5f-b20d-4dfd-abd5-e0d134de7a48,
b93d2bc7-c9b6-4769-97cb-64928228cc7A,
a1e81f60-fcc9-451b-8a85-36be2a23e8f9,
f7730dbc-43bd-4675-ad31-c7c1e5f06104,
5dc6384d-c637-46cc-a80d-03b29717b450,
ce06906d-79be-4b58-8e06-8860d8eb7bbB,
267e6227-24b4-4f4a-8740-219f65fba8f1,
83bd6b15-89b3-4db6-b8e6-fee629a313c7,
6196aebd-05ae-458b-b717-c5c5ccc87ebb,
a8c28188-2a0d-4020-9ff8-6546272cbf1B,
60a8036e-9c04-4191-b8c5-8b6456eb964B,
7ad848d9-ffd7-4383-9ea7-88e5387e5c3B,
f1d2c467-9cbf-4f2a-9e53-d9c6bfb0028B,
3dc34603-be88-44ab-9e97-652cdac03f82,
4636d6da-5d00-4904-bb35-8e00e168446e,
5e11347a-d91f-4650-8615-62bf6a6c23bb,
0156548f-6989-4ad9-99ab-e3e9e927455B,
01e223be-039f-4c3a-acef-1b1e92245aba,
ee171559-48fa-43e4-b2dc-ff014c3785fA,
dba810e6-15e0-41e9-861a-84d253c45865,
b8c06630-e52d-4f94-85f7-e48dc8a27d4C,
3421ed7c-06a8-4e32-a209-1236b3b4e43B,
f1d2c467-9cbf-4f2a-9e53-d9c6bfb0028A,
366e93c4-245c-454e-a3ee-4ca2f76159aB,
0b2d82ba-2874-45e0-9e70-782edbcbec6B,
b4f17049-28c3-4e2f-8937-bc320e22808D,
d080c766-6dd8-4b4e-bfc2-9770935d5e8d,
3539c8c1-e325-473d-a3d5-3671f01a88ca,
82b16d8a-a50a-43c8-8319-c49f1c74b9eB,
0ae2e23b-f138-4671-97ad-e6fcff696feB,
45218355-2e04-4f4a-a8ab-0081b654bdeA,
54abdcaf-095e-4c16-9ebe-fb900528efc8,
3a13c5bd-6a57-4b24-a66b-e2d7c75bb2dB,
b4312735-9796-40b7-a4b7-bc9db0326617,
b8c06630-e52d-4f94-85f7-e48dc8a27d4B,
40bf12ea-2b58-4e31-83d4-df87223b73bB,
6dd004e6-316f-4c4d-ab16-d13c2f15376A,
0dcad7dc-cd03-41ae-975e-87e2c37d547A,
b4f17049-28c3-4e2f-8937-bc320e22808A,
b8c06630-e52d-4f94-85f7-e48dc8a27d4A,
b4f17049-28c3-4e2f-8937-bc320e22808B,
3421ed7c-06a8-4e32-a209-1236b3b4e43D,
0a853aff-cb2a-408c-b454-b5b2b740b90d,
a8c28188-2a0d-4020-9ff8-6546272cbf1C,
